Nanoseconds,Millivolts
5604163996,698.5986
5638277399,698.5986
5671640181,697.3852
5705425513,697.3852
5738991940,698.9019
5772927219,698.9019
5806778228,697.9918
5840614029,697.9918
5874476183,698.2952
5908176307,698.2952
5941979556,698.9019
5975265723,698.9019
6008800379,701.3286
6042355087,701.3286
6075756619,699.20526
6109292369,699.20526
6143081451,699.81195
6176640690,699.81195
6210178367,698.9019
6243752137,698.9019
6277281325,698.9019
6311125146,698.9019
6344393918,700.11523
6378007844,700.11523
6411568698,700.4186
6445334343,700.4186
6478902488,699.81195
6512445165,699.81195
6546021071,700.11523
6579288592,700.11523
6612957623,700.4186
6646792590,700.4186
6680445371,698.5986
6714405858,698.5986
6747673692,697.68854
6781230380,697.68854
6814791963,700.4186
6848656409,700.4186
6882550439,699.81195
6915857127,699.81195
6949913499,697.0818
6983675446,697.0818
7017007655,699.81195
7050892674,699.81195
7084742746,699.81195
7118713077,699.81195
7152586065,699.20526
7186818478,699.20526
7220154125,699.50854
7254127842,699.50854
7288002288,697.3852
7322060275,697.3852
7355834982,698.9019
7389281149,698.9019
7423266220,699.20526
7457196135,699.20526
7490947977,698.9019
7524662164,698.9019
7558303069,697.0818
7592234078,697.9918
7626114305,697.9918
7659662503,696.1718
7693695022,696.1718
7727499781,700.4186
7761422456,700.4186
7795246798,697.0818
7828807600,697.0818
7862096945,701.3286
7895697017,701.3286
7929296777,695.86847
7962699350,695.86847
7996050726,700.4186
8030048192,700.4186
8063787639,699.81195
8097148598,699.81195
8131217991,697.68854
8164697543,697.68854
8198548084,698.2952
8232672425,698.2952
8266434944,698.2952
8300310224,698.2952
8333915400,697.68854
8367736618,697.68854
8401508565,698.5986
8435434313,698.5986
8469594591,695.86847
8503406694,695.86847
8537571191,696.1718
8572146156,696.1718
8606066904,696.1718
8640317338,696.1718
8674357617,698.9019
8708710499,698.9019
8742606351,697.9918
8776554808,697.9918
8810127849,698.5986
8844078545,698.5986
8877920127,695.86847
8911905510,695.86847
8945801311,695.86847
8979715288,695.86847
9018961119,697.9918
9052635930,697.9918
9086863865,694.6551
9121107685,694.6551
9155285619,697.3852
9189349492,697.3852
9223213730,696.1718
9256927604,696.1718
9290759394,697.3852
9324332644,697.3852
9358356933,696.47516
9391949193,696.47516
9425865306,695.26184
9459740429,695.26184
9493258888,696.47516
9527298854,696.47516
9561227571,694.95844
9594832800,694.95844
9628398914,697.0818
9661996538,697.0818
9696115254,697.0818
9730094961,697.0818
9763711023,694.95844
9797266772,694.95844
9831006428,695.26184
9864457542,695.26184
9897996677,695.86847
9931510292,695.86847
9965446144,696.77856
9999039810,696.77856
10032598633,695.86847
10066658703,695.86847
10100328828,697.9918
10134174941,697.9918
10167582722,696.47516
10201252221,696.47516
10234767398,697.0818
10268398096,697.0818
10301961345,696.47516
10335874021,696.47516
10369372375,692.5317
10403387029,692.5317
10440334744,697.0818
10474382366,697.0818
10509069101,697.68854
10543668597,697.3852
10577949552,697.3852
10612488162,698.5986
10650161603,698.5986
10684485110,696.1718
10718981169,696.1718
10753365040,697.0818
10787838025,697.0818
10822065543,696.1718
10856030875,696.1718
10890176622,697.0818
10923910340,697.0818
10957555568,701.02527
10991448400,701.02527
11025442325,697.3852
11059296146,697.3852
11093287519,696.1718
11127091080,696.1718
11161557451,697.0818
11196102155,697.0818
11230407902,698.2952
11264204119,698.2952
11298319710,700.4186
11332181553,700.4186
11366064957,696.1718
11399862268,696.1718
11433521143,699.81195
11467324287,699.81195
11501082484,695.5651
11534634900,695.5651
11568432264,695.26184
11602138481,695.26184
11636111104,700.11523
11669716906,700.11523
11703832393,698.5986
11738200431,698.5986
11772463365,696.47516
11806832393,696.47516
11841003609,696.1718
11875392793,696.1718
11909474790,698.9019
11943581944,698.9019
11977743837,693.13837
12011945626,693.13837
12046203820,693.4417
12080534306,693.4417
12114788855,698.9019
12148724187,698.9019
12182387019,697.9918
12215985738,697.9918
12249521592,697.3852
12282966248,697.3852
12316447258,697.9918
12350411913,697.9918
12384637347,698.9019
12418533616,698.9019
12452852957,700.11523
12487229692,700.11523
12521313877,697.68854
12555485406,696.47516
12588972250,696.47516
12623139038,694.95844
12657442806,694.95844
12691766261,698.5986
12725550551,698.5986
12759067030,699.20526
12793612932,699.20526
12827832742,694.95844
12861267815,694.95844
12894815023,694.0484
12928800614,694.0484
12963221517,697.0818
12997715127,697.0818
13032177175,697.68854
13065945893,697.68854
13099618934,695.26184
13133741087,695.26184
13167978970,699.81195
13201547740,699.81195
13235776196,698.9019
13270084338,698.9019
13304054201,698.5986
13337829429,698.5986
13371348616,698.9019
13404903845,698.9019
13438742406,697.3852
13472626592,697.3852
13506557027,697.68854
13540455484,697.68854
13574325034,698.5986
13608248855,698.5986
13642118718,698.5986
13675933946,698.5986
13709824174,695.5651
13743764088,695.5651
13777680253,694.0484
13811583554,694.0484
13845564979,697.0818
13879483175,697.0818
13913361736,698.9019
13947230505,698.9019
13981122555,697.9918
14014840283,697.9918
14048632022,697.0818
14082263136,697.0818
14115994249,696.1718
14149510312,696.1718
14183266008,697.0818
14217018580,697.0818
14250785735,698.5986
14284351172,698.5986
14317914370,692.8351
14351556161,692.8351
14385303576,698.5986
14418782972,698.5986
14452331118,697.3852
14486080408,697.3852
14519647929,697.0818
14553266335,697.0818
14586878855,699.20526
14620357678,699.20526
14653956448,697.68854
14687543864,697.68854
14721074926,696.47516
14754884529,696.47516
14788875017,697.9918
14822674411,697.9918
14856577191,698.5986
14890389606,698.5986
14924494416,697.0818
14958080374,697.0818
14991616801,694.95844
15025415831,694.95844
15059198871,699.20526
15093031755,699.20526
15126803441,697.68854
15160787627,697.68854
15194389626,695.26184
15228155688,695.26184
15262010030,699.81195
15295779008,699.81195
15329277362,695.86847
15363176444,695.86847
15397015161,693.4417
15430779660,693.4417
15464545877,698.2952
15498398084,698.2952
15532360551,698.9019
15566129789,698.9019
15599508092,697.0818
15633662745,697.0818
15667381255,695.86847
15700811901,695.86847
15734332755,698.2952
15768355065,698.2952
15801871856,698.5986
15835625366,698.5986
15869509395,697.68854
15903480143,697.68854
15937233861,697.3852
15971079088,697.3852
16004558536,698.5986
16038405847,698.5986
16072173627,695.26184
16105990886,695.26184
16139592417,696.77856
16173312385,696.77856
16206908812,697.0818
16240766383,697.0818
16274763277,697.0818
16308532515,697.0818
16342108681,697.0818
16375966409,697.0818
16409777835,695.86847
16443631500,695.86847
16477162770,696.47516
16510625968,696.47516
16544533800,696.1718
16578237257,696.1718
16612237588,698.2952
16645774744,698.2952
16679629347,696.1718
16713443429,697.3852
16747295480,697.3852
16781293884,696.47516
16815268538,696.47516
16849168140,697.0818
16882985087,697.0818
16916836356,698.9019
16950962260,698.9019
16984905768,697.68854
17018372821,697.68854
17052286694,693.4417
17086106765,693.4417
17119889024,696.47516
17153942012,696.47516
17187555313,694.95844
17221763144,694.95844
17255916807,699.50854
17289473390,699.50854
17323570700,698.5986
17357665354,698.5986
17391175062,697.9918
17424908572,697.9918
17458601352,694.95844
17492610069,694.95844
17526184881,695.86847
17559872817,695.86847
17593441015,694.6551
17627542960,694.6551
17661127460,695.26184
17695115135,695.26184
17728734426,693.74506
17762353613,693.74506
17796430194,694.6551
17830509848,694.6551
17864341898,696.77856
17897789523,696.77856
17931566574,695.86847
17965502479,695.86847
17999462185,697.3852
18033041320,697.3852
18067031807,697.68854
18100823077,697.68854
18134648253,696.77856
18168003899,696.77856
18201572097,698.9019
18235183888,698.9019
18268574378,696.1718
18302083096,696.1718
18336100042,698.5986
18369782562,698.5986
18403617269,695.26184
18437589527,695.26184
18471482046,698.2952
18505753522,698.2952
18540386195,698.9019
18574859805,698.9019
18609479509,698.9019
18644022025,698.9019
18677755222,697.0818
18712302114,697.0818
18745823072,697.9918
18779646998,697.9918
18813394205,697.3852
18847262245,697.3852
18880670391,696.47516
18914749628,696.47516
18949204697,698.9019
18982960602,698.9019
19016802184,698.5986
19050903400,698.5986
19085225918,697.9918
19119439217,697.9918
19153505902,696.1718
19188593729,696.1718
19222485519,698.2952
19256464339,698.2952
19290745815,696.77856
19325309686,696.77856
19358925331,697.0818
19392553529,697.0818
19426345111,695.86847
19460099349,695.86847
19494110514,697.0818
19527860377,697.0818
19561588886,697.9918
19595443697,697.9918
19629335904,698.5986
19663212642,698.5986
19697054797,699.81195
19731338200,698.5986
19765386812,698.5986
19799160582,695.5651
19832914976,695.5651
19866701715,697.3852
19900527932,697.3852
19934147119,697.3852
19968241564,697.3852
20001716168,697.3852
20035903999,697.3852
20070393547,699.81195
20104840230,699.81195
20139094258,700.722
20173416672,700.722
20207511325,696.1718
20241631239,696.1718
20275710060,697.0818
20309582267,697.0818
20343432130,695.26184
20377842668,695.26184
20411602166,696.77856
20445530415,696.77856
20479391163,699.81195
20513321390,699.81195
20547197087,694.95844
20581181324,694.95844
20615231916,697.0818
20649068758,697.0818
20682452008,697.9918
20716041612,697.9918
20749546008,694.6551
20783777900,694.6551
20818123230,692.8351
20851564657,692.8351
20885625249,697.9918
20919557091,697.9918
20953374975,698.5986
20987020620,698.5986
21020639651,697.3852
21054168994,697.3852
21087672661,695.86847
21121186900,695.86847
21154650463,700.722
21188281316,700.722
21221940659,700.4186
21255747710,700.4186
21289594760,698.9019
21323373218,698.9019
21357117508,697.9918
21390540185,697.9918
21424364215,697.3852
21458149443,697.3852
21491571548,696.47516
21525409900,696.47516
21558929192,696.77856
21592972960,696.77856
21626762563,698.2952
21660916696,698.2952
21694532237,694.3518
21728437725,694.3518
21762138161,697.9918
21796116201,697.9918
21830121845,697.9918
21864445716,697.9918
21898721411,696.1718
21933023303,696.1718
21967423008,697.9918
22001615890,697.9918
22035183880,696.77856
22070030562,696.77856
22103472978,694.95844
22137798829,694.95844
22171250933,697.68854
22205214911,697.68854
22239094878,697.0818
22273812810,697.0818
22307718715,695.86847
22341597744,695.86847
22375273858,698.9019
22409117784,698.9019
22443580665,696.47516
22477793183,696.47516
22512156846,700.11523
22546232281,700.11523
22580408809,698.2952
22614276120,698.2952
22648227962,697.0818
22682290481,697.0818
22716290291,699.50854
22750335205,697.9918
22784523973,697.9918
22818256806,697.3852
22852668177,697.3852
22886565227,697.9918
22920649360,697.9918
22954860315,697.68854
22989065438,697.68854
23022993061,695.26184
23056658289,695.26184
23090375028,699.20526
23123999006,699.20526
23157706005,698.9019
23191311390,698.9019
23224927348,695.86847
23258801117,695.86847
23292990458,695.26184
23327031987,695.26184
23361135234,695.86847
23395304419,695.86847
23429139699,697.68854
23463101645,697.68854
23497116091,696.47516
23531083714,696.47516
23565105868,697.9918
23599039741,697.9918
23633041634,697.3852
23666660040,697.3852
23700651361,697.9918
23734653567,697.9918
23768439055,699.20526
23802210273,699.20526
23835790137,697.0818
23869404480,697.0818
23902961740,697.0818
23936524209,697.0818
23970365947,697.0818
24003941592,697.0818
24037635935,697.3852
24071966838,697.3852
24106014773,699.81195
24139479429,699.81195
24173234085,697.9918
24207125875,697.9918
24241113133,692.2284
24275134766,692.2284
24308917234,695.86847
24342785274,695.86847
24376689199,698.5986
24410597395,698.5986
24444407467,695.26184
24478307590,695.26184
24512206828,697.68854
24546213826,697.68854
24579975043,697.68854
24614080582,697.68854
24648171330,694.95844
24682132286,694.95844
24715888035,695.86847
24749387170,695.86847
24782830733,696.1718
24816387993,696.1718
24849925826,699.20526
24883450222,699.20526
24917467272,696.1718
24951634581,696.1718
24985805172,697.3852
25019795347,697.3852
25053971667,697.3852
25087795854,697.3852
25121571029,692.2284
25155249435,692.2284
25189012892,695.26184
25222489788,695.26184
25256712254,696.1718
25290489877,696.1718
25324293178,695.26184
25358680331,695.26184
25392198789,695.86847
25425808236,695.86847
25459583152,697.9918
25493348484,697.9918
25527091733,696.1718
25560831805,696.1718
25594477502,698.5986
25628266896,698.5986
25662561601,699.81195
25696506881,699.81195
25730377942,697.0818
25763483068,697.0818
25797197984,696.77856
25831060659,696.77856
25864942449,697.0818
25898598824,697.0818
25932383791,695.26184
25966327716,695.26184
26002449289,698.2952
26038727371,696.1718
26073082493,696.1718
26107169751,698.9019
26141860392,698.9019
26175813379,697.68854
26210112303,697.68854
26244706173,697.68854
26278037289,697.68854
26311648142,698.9019
26346080138,698.9019
26379955210,697.68854
26414065488,697.68854
26448293214,696.1718
26482356202,696.1718
26516084867,695.86847
26550059313,695.86847
26584280581,695.86847
26617938674,695.86847
26651549580,695.26184
26685217360,695.26184
26718818422,697.68854
26752453078,697.68854
26786230129,696.77856
26820316605,696.77856
26854631050,695.26184
26888282945,695.26184
26922676660,691.3184
26956206316,691.3184
26990306959,694.6551
27024520258,694.6551
27058044446,697.9918
27091772695,697.9918
27125602714,692.5317
27159351796,692.5317
27193121399,697.9918
27227056574,697.9918
27260891854,694.6551
27294738592,694.6551
27328646372,696.1718
27362474256,696.1718
27396356671,699.81195
27430056482,699.81195
27463824106,698.2952
27497684907,698.2952
27531502739,697.9918
27565361091,697.9918
27599186163,695.86847
27632998838,695.86847
27666799743,696.47516
27700567159,696.47516
27734417543,697.0818
27768232875,697.0818
27802087738,699.81195
27835968903,699.81195
27869811891,696.1718
27903628421,696.1718
27937413388,700.722
27971308720,700.722
28005306499,697.9918
28039073342,697.9918
28072890809,694.95844
28106720255,694.95844
28140534754,697.9918
28174285972,697.9918
28208129845,698.2952
28241945333,698.2952
28275732593,697.9918
28309560633,697.9918
28343406381,696.77856
28377343223,696.77856
28411187201,697.0818
28444919512,697.0818
28478822083,697.9918
28512621634,697.9918
28546522435,698.9019
28580289954,698.9019
28614056536,697.9918
28647960462,697.9918
28681700950,695.26184
28715503834,695.26184
28749314010,698.5986
28783177363,698.5986
28816976184,695.86847
28850873651,695.86847
28884700494,696.1718
28918386139,696.1718
28951767566,697.0818
28985389774,697.0818
29019120523,694.6551
29052588200,694.6551
29086712228,698.5986
29120689904,698.5986
29154452840,698.5986
29187970933,698.5986
29221682620,697.68854
29255724097,697.3852
29289463596,697.3852
29323191168,699.81195
29356738272,699.81195
29390518604,693.4417
29424198728,693.4417
29458203642,697.68854
29491983766,697.68854
29526320658,695.26184
29560488906,695.26184
29594523351,697.0818
29628483995,697.0818
29662452347,697.9918
29696218982,697.9918
29729640044,694.3518
29763277200,694.3518
29797070969,692.8351
29830954061,692.8351
29864919809,698.5986
29898655715,698.5986
29932276777,696.47516
29965895755,696.47516
29999582650,697.3852
30033393295,697.3852
30067118783,697.3852
30101050938,697.3852
30134629187,699.20526
30168288009,699.20526
30206035930,696.1718
30239748606,696.1718
30273354251,696.77856
30307251614,696.77856
30340905801,694.0484
30374620820,694.0484
30408056050,695.86847
30442058568,695.86847
30476014369,697.68854
30509934856,697.68854
30543719147,697.0818
30577642082,697.0818
30611499914,697.68854
30651643398,697.68854
30685822009,699.81195
30719627133,699.81195
30753372413,695.5651
30787249880,695.5651
30821002400,697.68854
30854485494,697.68854
30887915150,698.5986
30921868086,698.5986
30955862896,698.5986
30989345157,698.5986
31023173249,697.3852
31057016341,697.3852
31090865788,696.1718
31124474922,696.1718
31158131713,698.5986
31191644703,698.5986
31225302223,695.86847
31259037191,695.86847
31292590961,697.0818
31326177648,697.0818
31359735429,697.3852
31393340866,697.3852
31426816564,697.9918
31460378564,697.9918
31493903532,697.3852
31527467303,697.3852
31561008781,697.68854
31594619791,697.68854
31628334342,697.9918
31662605766,697.9918
31696963388,693.74506
31731157520,693.74506
31765431444,693.4417
31799879065,693.4417
31833850803,696.1718
31867696812,696.1718
31901563185,696.47516
31935461017,696.47516
31969219578,697.3852
32003089597,697.3852
32036878002,696.1718
32070882760,696.1718
32104799915,697.0818
32138578112,697.0818
32172876410,698.5986
32206873669,696.77856
32241258582,696.77856
32275196205,697.9918
32309145807,697.9918
32343048066,699.81195
32376866418,699.81195
32410463105,697.9918
32444150886,697.9918
32477444553,695.86847
32511428843,695.86847
32545414851,701.3286
32579282058,701.3286
32613139786,695.26184
32647101159,695.26184
32680974303,698.2952
32714857551,698.2952
32748765747,697.0818
32782680246,697.0818
32816661254,697.68854
32850580596,697.68854
32884534209,696.47516
32918468759,696.47516
32952314716,694.6551
32986269630,694.6551
33020226993,697.0818
33054109720,697.0818
33087944323,697.0818
33121772103,697.0818
33155709778,699.20526
33189637506,699.20526
33223257005,698.5986
33257331242,698.5986
33290960064,693.13837
33324812115,693.13837
33358425573,694.3518
33392396789,694.3518
33426102851,697.0818
33459914016,697.0818
33493452787,693.13837
33527661711,693.13837
33561488918,692.8351
33595499301,692.8351
33629153071,697.68854
33662852987,697.68854
33696499986,695.26184
33730303027,695.26184
33764086067,695.86847
33797865201,695.86847
33831503294,696.1718
33865381907,696.1718
33899445988,696.47516
33933634444,696.47516
33967631025,698.5986
34001204952,698.5986
34034860284,697.3852
34068672595,697.3852
34102317251,697.0818
34136354509,697.0818
34169898488,695.5651
34203741372,695.5651
34237650766,699.81195
34271281203,699.81195
34304886327,696.77856
34338984158,696.77856
34372659438,696.47516
34406157584,696.47516
34439989583,698.9019
34473771738,698.9019
34507431550,695.86847
34541036570,695.86847
34574639194,699.81195
34608426818,699.81195
34642245483,699.20526
34677282425,699.20526
34711513536,697.68854
34746020897,697.68854
34779684250,694.95844
34813180625,694.95844
34846971947,697.0818
34880902174,697.0818
34914760423,698.9019
34948611431,698.9019
34982177441,694.3518
35015806680,694.3518
35049868782,695.86847
35083686458,695.86847
35117639966,694.95844
35151329257,694.95844
35185176829,696.1718
35218971431,696.1718
35252612545,696.47516
35286302305,696.47516
35320319042,694.3518
35353914531,694.3518
35387994810,698.9019
35421489206,698.9019
35455730265,695.86847
35489887731,695.86847
35524090041,698.9019
35557815582,698.9019
35591926173,697.3852
35625693692,697.3852
35660190897,698.9019
35694300498,697.3852
35728578641,697.3852
35762207098,696.1718
35796296127,696.1718
35829711409,698.2952
35863488251,698.2952
35896958116,697.9918
35930437043,697.9918
35964415708,693.13837
35998216925,693.13837
36031807987,699.81195
36065623944,699.81195
36099240006,698.5986
36133155754,698.5986
36167096033,694.0484
36200738606,694.0484
36234522323,697.9918
36268784997,697.9918
36302902255,695.86847
36336317536,695.86847
36370261357,692.2284
36404539500,692.2284
36438724310,696.77856
36473035004,696.77856
36506772888,699.50854
36540547804,699.50854
36574304855,690.40826
36608543987,690.40826
36642323955,696.47516
36676564858,696.47516
36710545710,692.5317
36744792134,692.5317
36778718976,698.5986
36812445298,698.5986
36845854538,697.3852
36879313100,697.3852
36912758642,698.9019
36946613661,698.9019
36980078630,696.1718
37013847608,696.1718
37047655180,693.13837
37081370824,693.13837
37115232458,697.3852
37148958468,697.3852
37182519946,698.2952
37216107467,698.2952
37249711341,698.5986
37283250581,698.5986
37316630394,698.5986
37350094998,698.5986
37383822882,697.68854
37417602329,697.68854
37451481723,696.1718
37484839765,696.1718
37518200307,695.26184
37552108972,695.26184
37586070137,697.9918
37620068853,697.9918
37653780540,697.0818
37687350040,697.0818
37721058549,701.63196
37754668621,701.63196
37788409266,696.47516
37822125119,696.47516
37855868993,696.47516
37889576930,696.47516
37923103096,698.5986
37956848689,698.5986
37990284700,695.26184
38023794616,695.26184
38057597448,695.86847
38091304239,695.86847
38125099467,695.86847
38158914017,695.86847
38192454559,698.2952
38226016350,698.2952
38259759495,696.47516
38293151704,696.47516
38326641620,695.26184
38360368359,695.26184
38394082024,699.81195
38427820898,699.81195
38461807740,697.0818
38495681613,697.0818
38529766632,698.2952
38563913942,698.2952
38597702346,694.95844
38631687730,694.95844
38665406708,697.9918
38699299175,697.9918
38732679665,698.9019
38766776454,698.9019
38800788973,696.77856
38834509878,696.77856
38868170992,697.9918
38902733092,697.9918
38937668419,700.4186
38971404376,700.4186
39005343614,697.0818
39039306550,697.0818
39073414745,697.3852
39107500180,697.3852
39141068950,694.0484
39174903761,694.0484
39208513938,695.26184
39242493696,695.26184
39275948874,699.81195
39309325197,699.81195
39343416101,697.68854
39377052267,697.68854
39410436611,698.5986
39444154131,698.5986
39477984046,697.3852
39511715055,697.3852
39545354190,697.3852
39578890877,697.3852
39612419387,696.47516
39645960970,696.47516
39679655261,698.2952
39713240802,698.2952
39746764833,695.26184
39780338916,695.26184
39814036020,696.47516
39847749529,696.47516
39881475747,695.26184
39915271600,695.26184
39948772610,697.68854
39982319922,697.68854
40015941192,692.8351
40049503921,692.8351
40083050661,693.74506
40116585837,693.74506
40150159712,697.3852
40183761087,697.3852
40217324284,693.4417
40250901596,693.4417
40284446252,696.47516
40317976064,696.47516
40351494887,697.68854
40385141001,697.68854
40418645188,697.3852
40452131563,697.3852
40485640178,696.77856
40519119469,696.77856
40552671521,692.8351
40586188104,692.8351
40619890051,697.0818
40653783039,697.0818
40687246862,697.9918
40721155840,697.9918
40754797787,697.0818
40788543848,697.0818
40821960276,698.5986
40855811337,698.5986
40889211410,697.9918
40923210126,697.9918
40956665460,694.3518
40990675843,694.3518
41024558987,697.3852
41058519267,697.3852
41092519129,699.20526
41126468731,696.47516
41160403906,696.47516
41194162468,693.4417
41227886029,693.4417
41261580685,698.2952
41295258725,698.2952
41328901141,697.3852
41362897202,697.3852
41396348785,697.0818
41430256356,697.0818
41463987939,698.2952
41497720250,698.2952
41531550634,696.1718
41565688048,696.1718
41599701921,697.9918
41633287514,697.9918
41667256491,698.2952
41701578905,698.2952
41735486320,696.47516
41769176808,696.47516
41802707141,697.9918
41836890128,697.9918
41871038323,697.3852
41905292924,697.3852
41938913205,694.6551
41972973588,694.6551
42006891159,696.77856
42040452742,696.77856
42074019690,698.2952
42107552054,698.2952
42141060408,692.8351
42175179853,692.8351
42208986800,697.0818
42242557914,697.0818
42276246840,697.68854
42309779934,697.68854
42343311934,694.0484
42376921954,694.0484
42410479579,698.2952
42444652565,698.2952
42478596386,698.5986
42512559061,698.5986
42546490382,695.86847
42580445662,695.86847
42614397087,699.81195
42648389033,699.81195
42682242802,696.1718
42716161519,696.1718
42750102632,697.68854
42784042234,697.68854
42818012409,700.4186
42851971022,700.4186
42885887135,696.47516
42919803560,696.47516
42953350299,698.2952
42987163131,698.2952
43020994609,697.68854
43055030617,697.68854
43089064750,696.1718
43123029248,696.1718
43156631456,697.0818
43190342882,697.0818
43224230505,697.0818
43258123858,697.0818
43291940388,697.3852
43325441086,697.3852
43358966575,695.26184
43392506543,695.26184
43426308802,696.47516
43460210176,696.47516
43494299048,700.722
43528324692,700.722
43562204867,697.9918
43595862752,697.9918
43629645532,699.81195
43663326281,699.81195
43696929270,697.3852
43730444812,697.3852
43764120873,699.81195
43797922351,699.81195
43831547788,693.74506
43865399474,693.74506
43899072619,696.77856
43932688733,696.77856
43966405472,695.86847
44000289501,695.86847
44033913844,697.0818
44067939488,697.0818
44101973621,697.3852
44135518850,697.3852
44169090954,698.5986
44202678943,698.5986
44236323338,694.3518
44270000441,694.3518
44303649889,695.26184
44337263607,695.26184
44370892794,692.8351
44404550730,692.8351
44438183407,696.77856
44472344154,696.77856
44506345944,695.86847
44539954037,695.86847
44573587390,693.74506
44607546576,693.74506
44641465605,695.86847
44675151459,695.86847
44708769083,697.0818
44742561863,697.0818
44776360528,697.3852
44809834403,697.3852
44843732443,698.9019
44877588661,698.9019
44911270295,697.68854
44944812764,697.68854
44978681325,697.3852
45012363324,697.3852
45046184593,692.8351
45079853988,692.8351
45114001663,693.74506
45148549908,693.74506
45183438465,698.9019
45217201505,698.9019
45250701891,700.4186
45284566962,700.4186
45318297034,696.47516
45352040283,700.11523
45385819573,700.11523
45419627145,695.26184
45453680601,695.26184
45487524214,698.2952
45521515535,698.2952
45554952170,694.3518
45588740367,694.3518
45622293981,699.20526
45655891085,699.20526
45690120322,697.9918
45723621540,697.9918
45757701559,695.26184
45791741577,695.26184
45825656440,697.68854
45859394324,697.68854
45893191844,695.5651
45927250716,695.5651
45960966726,698.5986
45994542111,698.5986
46028608067,697.68854
46062567773,697.68854
46096072690,697.0818
46129897292,697.0818
46163422001,698.9019
46197070250,698.9019
46230584646,696.77856
46264659612,696.77856
46298456142,698.2952
46331943038,698.2952
46366125295,697.0818
46399599378,697.0818
46433617262,698.2952
46467096345,698.2952
46500916989,695.86847
46535120028,695.86847
46568802704,696.47516
46603083868,696.47516
46636634201,696.47516
46670575209,696.47516
46704496947,695.86847
46738161863,695.86847
46772012716,695.86847
46805998255,695.86847
46839799264,700.11523
46873655169,700.11523
46907589615,697.3852
46941150000,697.3852
46974871062,697.3852
47008681915,697.3852
47042056050,698.9019
47076170756,698.9019
47110029630,691.3184
47143734024,691.3184
47177120973,699.20526
47210843701,699.20526
47244657887,698.9019
47278409521,698.9019
47312123343,693.4417
47345924925,693.4417
47379401456,693.4417
47413589860,693.4417
47446650039,698.9019
47480594068,698.9019
47514208567,699.20526
47547648015,699.20526
47581411420,698.2952
47615100920,698.2952
47648889273,694.6551
47682600751,694.6551
47716378895,700.11523
47750239227,700.11523
47784067215,697.0818
47817802964,697.0818
47851541994,697.3852
47885396649,697.3852
47918943649,696.1718
