Nanoseconds,Millivolts
1647767709,1006.5
1651057852,1005.9375
1653684196,1006.125
1656337258,1006.5
1658960685,1006.6875
1661581820,1006.125
1664219830,1007.0625
1666842476,1005.75
1669461371,1005.9375
1672559432,1005.5625
1675197129,1005.9375
1677824515,1006.5
1680465025,1006.6875
1683234128,1005.375
1686265835,1005.9375
1688898011,1005.75
1691519095,1006.125
1694173615,1005.9375
1696801261,1006.5
1699427135,1006.5
1702048531,1006.3125
1704694302,1006.125
1707369187,1005.5625
1710000114,1005.5625
1712636301,1006.875
1715663528,1006.125
1718661016,1006.125
1721289130,1005.9375
1723950682,1005.9375
1726578276,1005.9375
1729202796,1006.5
1731820807,1005.5625
1734446994,1006.3125
1737073441,1005.9375
1739692025,1006.125
1742743991,1006.125
1745396637,1005.5625
1748026366,1006.125
1750825105,1006.125
1753783478,1005.75
1756418884,1006.125
1759036842,1006.5
1761661467,1006.5
1764295936,1006.125
1766922435,1006.3125
1769541487,1005.75
1772161997,1005.9375
1774799331,1005.1875
1777421403,1006.3125
1780429047,1006.6875
1783434712,1007.0625
1786456106,1005.9375
1789082398,1005.9375
1791703741,1006.3125
1794337689,1006.125
1796963720,1006.125
1799583137,1005.375
1802202345,1005.9375
1804836292,1006.3125
1807461907,1005.9375
1810081479,1006.125
1812705271,1006.125
1815340469,1006.5
1818110614,1006.125
1821135237,1006.5
1823762622,1005.9375
1826405528,1005.75
1829027392,1006.3125
1831646288,1006.125
1834278257,1007.0625
1836901683,1006.5
1839518496,1006.6875
1842137756,1005.5625
1844767016,1006.5
1847391954,1006.3125
1850381941,1005.9375
1853072764,1006.5
1856523271,1005.9375
1859155812,1005.9375
1861776427,1006.125
1864424489,1006.6875
1867056822,1006.6875
1869680561,1006.125
1872316280,1005.75
1874949602,1006.125
1877567717,1006.3125
1880344581,1006.3125
1882973789,1005.75
1885717319,1005.9375
1888724599,1005.9375
1891355682,1005.5625
1894040671,1006.5
1896689879,1005.5625
1899310441,1005.9375
1901933191,1006.3125
1904579118,1006.125
1907194160,1005.375
1909804670,1006.5
1912415128,1006.6875
1915054492,1006.3125
1918144219,1005.9375
1921351238,1005.75
1924048362,1005.75
1926725903,1006.125
1929354851,1006.3125
1931977705,1006.125
1934607226,1006.125
1937230913,1006.5
1939852673,1005.75
1942471517,1006.875
1945100985,1006.3125
1947717381,1006.6875
1950338360,1006.875
1953074755,1006.125
1956094483,1006.125
1958733482,1006.3125
1961356649,1007.0625
1964068148,1006.125
1966708867,1005.9375
1969340731,1006.125
1971963481,1006.6875
1974592689,1006.125
1977220335,1005.1875
1979841105,1005.1875
1982465990,1006.6875
1985567592,1006.125
1988686747,1005.9375
1991326892,1005.75
1993993860,1006.3125
1996620777,1006.3125
1999264308,1006.3125
2002175650,1006.3125
2004836056,1006.125
2007455421,1005.9375
2010077598,1006.3125
2012691181,1006.3125
2015347732,1006.5
2017976159,1006.6875
2020973126,1006.5
2023694990,1006.3125
2026342792,1006.6875
2028952157,1006.5
2031571833,1005.75
2034204739,1006.125
2037131498,1006.3125
2039783154,1006.3125
2042402310,1006.3125
2045034123,1006.125
2047653695,1006.6875
2050270560,1005.9375
2053303412,1006.5
2056560587,1006.3125
2059179378,1006.875
2061800409,1006.125
2064438263,1005.75
2067059711,1006.3125
2069669336,1005.9375
2072572241,1005.9375
2075229053,1006.6875
2077882479,1005.75
2080479084,1006.5
2083562561,1006.3125
2086343799,1006.3125
2088761550,1006.125
2091461331,1006.3125
2093819134,1005.75
2096199697,1005.9375
2098550469,1006.125
2100913063,1006.125
2103273783,1006.6875
2105657107,1006.5
2108004753,1006.3125
2110606670,1006.6875
2112960879,1006.5
2115354828,1005.75
2117709454,1006.3125
2120502307,1006.125
2123526618,1005.75
2125905671,1006.875
2128257536,1005.9375
2130618099,1006.5
2132978507,1005.75
2135352664,1006.125
2137694217,1006.125
2140030926,1006.6875
2142382791,1006.6875
2144759449,1006.5
2147134439,1006.5
2149504013,1006.6875
2151871816,1007.25
2154904616,1005.375
2157620646,1006.125
2159983241,1006.3125
2162339534,1006.5
2164711868,1006.5
2167073889,1006.3125
2169438307,1005.9375
2171807152,1006.5
2174172663,1005.9375
2176532653,1006.125
2178891498,1006.3125
2181245863,1006.125
2183604187,1006.125
2186041625,1005.9375
2188775468,1005.75
2191502957,1005.9375
2193860083,1005.5625
2196260282,1006.6875
2198615689,1006.3125
2200980106,1005.9375
2203351659,1005.5625
2205712014,1006.3125
2208061536,1006.3125
2210419235,1006.125
2212780215,1006.125
2215154997,1006.875
2217504206,1006.5
2220297476,1006.125
2223081111,1006.125
2225786100,1006.3125
2228137340,1005.5625
2230494987,1005.9375
2232862425,1006.3125
2235245228,1005.9375
2237587250,1006.6875
2239948907,1006.6875
2242305773,1006.6875
2244677378,1006.5
2247029608,1006.3125
2249385484,1006.5
2251769536,1006.125
2254212235,1005.5625
2256992536,1005.9375
2259682265,1006.3125
2262044339,1006.125
2264421673,1005.9375
2266793226,1005.9375
2269143164,1006.3125
2271499769,1006.3125
2273854760,1006.3125
2276228812,1006.125
2278578855,1006.6875
2280940408,1006.875
2283300555,1006.5
2285683930,1006.3125
2288063244,1006.5
2290848597,1005.75
2293544732,1005.9375
2295951806,1005.5625
2298320442,1006.3125
2300668870,1006.3125
2303027037,1006.125
2305406403,1005.75
2307757539,1006.3125
2310113363,1005.9375
2312469708,1005.75
2314841208,1006.125
2317196824,1006.3125
2319557752,1006.3125
2322407949,1006.6875
2325369499,1006.5
2327743135,1006.6875
2330094636,1006.5
2332447075,1006.6875
2334823732,1006.3125
2337180233,1006.5
2339538556,1006.5
2341892557,1006.125
2344263485,1005.9375
2346618580,1006.3125
2348972060,1006.5
2351327623,1005.9375
2353691207,1006.3125
2356486925,1006.125
2359262956,1006.3125
2361612009,1006.125
2364026114,1005.9375
2366370531,1006.5
2368737553,1005.9375
2371099835,1006.3125
2373452690,1006.125
2375822993,1006.125
2378175952,1005.9375
2380532401,1006.5
2382902235,1006.875
2385259517,1005.75
2387608883,1007.0625
2390617725,1006.125
2393356828,1005.75
2395920724,1006.875
2398276965,1006.875
2400654663,1006.3125
2403012623,1006.5
2405389748,1006.5
2407744635,1005.9375
2410101500,1006.5
2412459095,1006.6875
2414832679,1006.125
2417182774,1005.9375
2419541618,1005.9375
2421926869,1006.3125
2424722170,1005.5625
2427424555,1005.9375
2430066732,1005.75
2432656721,1006.3125
2435278898,1006.5
2437849617,1006.6875
2440421898,1005.375
2442986784,1006.125
2445569117,1006.5
2448140565,1006.5
2450711596,1007.0625
2453283252,1006.125
2455907669,1006.3125
2458669689,1006.6875
2461646812,1006.5
2464274250,1005.75
2466849968,1006.6875
2469421573,1006.125
2471985468,1005.75
2474565771,1006.6875
2477137791,1006.125
2479705073,1006.125
2482271521,1006.3125
2484854427,1006.125
2487432593,1006.3125
2490432477,1005.75
2493678610,1006.125
2496278860,1006.3125
2498850099,1006.5
2501466130,1006.6875
2504109661,1006.875
2506687411,1005.75
2509391567,1006.3125
2511980567,1005.9375
2514561182,1006.125
2517138671,1006.3125
2519715171,1005.5625
2522311046,1005.5625
2525553741,1007.25
2528509667,1005.5625
2531077365,1006.125
2533652094,1006.125
2536290677,1006.5
2538874260,1005.5625
2541442635,1006.125
2544077573,1006.3125
2546665427,1006.875
2549247448,1006.125
2551820718,1006.6875
2554412635,1006.3125
2556991843,1006.3125
2559743916,1006.3125
2562701456,1006.875
2565328945,1005.5625
2567901799,1007.0625
2570459549,1006.6875
2573060424,1006.3125
2575661455,1006.5
2578224257,1006.5
2580783153,1006.5
2583343247,1005.75
2585917143,1006.125
2588523591,1006.6875
2591510714,1005.9375
2594813253,1006.5
2597390326,1006.125
2599961565,1006.3125
2602529211,1007.0625
2605140711,1007.0625
2607724659,1006.6875
2610300378,1006.125
2612866878,1005.9375
2615461346,1006.125
2618036284,1006.6875
2620609190,1006.5
2623182201,1005.1875
2626157866,1006.125
2629106864,1006.3125
2651256827,1006.6875
2653636348,1006.5
2656026443,1006.875
2658471277,1005.9375
2661506421,1006.125
2664267503,1005.5625
2666627806,1006.6875
2668988942,1006.6875
2671347110,1005.9375
2673701996,1005.75
2676077820,1006.875
2678950569,1005.9375
2681287747,1007.25
2683647268,1006.6875
2686030644,1006.6875
2688403343,1006.5
2690758698,1006.6875
2693487072,1005.75
2696277842,1006.125
2698628875,1006.3125
2700984698,1006.6875
2703347397,1006.5
2705718898,1006.3125
2708073888,1006.5
2710428462,1006.125
2713254024,1006.3125
2715639535,1005.9375
2717989942,1006.875
2720346964,1006.125
2722697267,1006.5
2725063872,1006.125
2727824486,1006.125
2730553954,1005.375
2732912121,1006.6875
2735315341,1005.9375
2737670279,1005.5625
2740023134,1005.5625
2742379166,1006.3125
2744763636,1006.5
2747125189,1005.9375
2749877730,1005.9375
2752258449,1006.875
2754624638,1006.875
2756980930,1006.3125
2759355660,1006.3125
2762368877,1006.125
2765108293,1006.6875
2767905001,1006.3125
2770259366,1006.125
2772622950,1005.75
2775015597,1006.5
2777380743,1007.0625
2779733442,1006.5
2782085829,1006.125
2784514881,1005.5625
2787169141,1006.3125
2789750173,1006.3125
2792332923,1006.6875
2795361921,1006.5
2798075972,1005.9375
2800636326,1006.5
2803193504,1006.5
2805782816,1006.6875
2808364681,1006.5
2810939149,1005.75
2813506379,1005.9375
2816102045,1006.3125
2818664535,1006.875
2821231451,1006.125
2823832118,1005.5625
2826465857,1006.125
2829484751,1005.75
2832223126,1006.6875
2834586085,1006.6875
2836944721,1006.125
2839306222,1006.875
2841662567,1006.6875
2844074536,1006.125
2846387079,1006.3125
2848746861,1006.3125
2851099664,1005.9375
2853451582,1005.9375
2855828134,1005.9375
2858523176,1006.125
2861265977,1005.9375
2864065601,1006.125
2866379706,1005.75
2868734957,1006.3125
2871095104,1006.125
2873453844,1005.5625
2875827429,1006.3125
2878179971,1006.6875
2880573243,1005.9375
2882940837,1006.3125
2885319369,1006.3125
2887664933,1006.5
2890010913,1006.5
2892376841,1005.75
2895120059,1006.875
2897845621,1005.9375
2900208840,1006.125
2902566487,1006.125
2904935280,1006.5
2907274176,1005.5625
2909626042,1005.9375
2911971293,1006.5
2914332689,1006.5
2916696638,1005.9375
2919059754,1005.9375
2921415213,1005.5625
2923768953,1006.125
2926170871,1005.1875
2928898828,1006.125
2931636369,1006.875
2934058078,1005.9375
2936363277,1006.3125
2938719362,1006.3125
2941073935,1005.9375
2943429655,1006.6875
2945797770,1006.6875
2948148230,1006.5
2950505876,1006.5
2952863263,1006.125
2955230493,1005.9375
2957585223,1005.5625
2959942140,1005.375
2962691660,1005.9375
2965443629,1006.875
2967862369,1006.6875
2970222411,1006.5
2972574693,1005.9375
2974965048,1006.6875
2977299362,1006.3125
2979655811,1005.375
2982012311,1006.3125
2984378969,1006.125
2986728594,1005.5625
2989081293,1006.3125
2991433471,1005.75
2993791743,1006.5
2996530742,1006.6875
2999264065,1007.0625
3001654315,1006.3125
3004081233,1007.0625
3006385755,1006.875
3008744651,1006.5
3011099798,1006.5
3013454268,1006.3125
3015829883,1006.125
3018189717,1006.5
3020544812,1005.75
3022935063,1006.3125
3025294011,1006.125
3027651189,1006.6875
3030377324,1005.75
3033107469,1005.9375
3035880844,1006.3125
3038231251,1006.125
3040594210,1005.1875
3042950763,1005.9375
3045313410,1006.3125
3047659754,1006.5
3050005214,1007.0625
3052347548,1006.3125
3054778319,1006.5
3057105341,1006.6875
3059456998,1006.125
3061810478,1006.125
3064541978,1006.125
3067291446,1006.125
3069701228,1006.5
3072067156,1006.5
3074444906,1006.3125
3076801043,1006.125
3079154887,1007.0625
3081503784,1006.3125
3083846535,1005.9375
3086259911,1006.5
3088621151,1006.125
3090975204,1005.5625
3093381757,1005.5625
3095762424,1006.875
3098500121,1006.125
3101510109,1006.5
3103959266,1005.75
3106262694,1006.5
3108610445,1006.125
3110974134,1006.6875
3113303135,1006.3125
3115673229,1006.6875
3118031084,1007.0625
3120387012,1006.6875
3122741117,1006.6875
3125110118,1006.3125
3127467088,1005.75
3129881349,1006.125
3132889774,1006.5
3135638044,1006.3125
3137971785,1006.5
3140307296,1006.5
3142682703,1005.75
3145251026,1005.5625
3147791901,1006.3125
3150308349,1006.5
3152831204,1006.5
3155377652,1006.125
3158389515,1005.9375
3161212784,1005.5625
3164186002,1005.9375
3167065782,1006.3125
3169940145,1006.125
3172754457,1006.125
3175582518,1006.125
3178395840,1005.9375
3181648483,1006.3125
3184487065,1006.6875
3187308460,1005.5625
3190121418,1005.9375
3194357702,1006.5
3199433880,1005.5625
3202741523,1006.125
3205241044,1006.125
3207711867,1006.3125
3210180607,1005.9375
3212655285,1005.75
3215149129,1005.9375
3217672921,1006.125
3220466764,1006.125
3222942066,1006.125
3225502420,1006.3125
3227966577,1006.5
3230440109,1006.6875
3233033536,1007.0625
3236735916,1006.5
3239213458,1006.3125
3241682824,1005.75
3244292136,1005.9375
3246814834,1005.5625
3249289511,1005.9375
3251796585,1006.5
3254510428,1005.9375
3256980262,1005.9375
3259457804,1005.75
3261930033,1006.125
3264428825,1005.9375
3267042461,1005.75
3270660467,1006.5
3273171446,1006.6875
3275695655,1005.75
3278192467,1005.5625
3280689124,1005.75
3283188229,1005.375
3285719885,1006.3125
3288769300,1006.5
3291282154,1006.875
3293780842,1006.5
3296318436,1007.0625
3298837384,1005.9375
3301791747,1006.5
3304892464,1005.75
3307418964,1005.75
3309934579,1006.3125
3312465245,1006.3125
3315011069,1006.5
3317584600,1006.6875
3320082298,1006.5
3322994474,1006.3125
3325842639,1006.875
3328672107,1006.125
3331524908,1005.75
3334923957,1006.6875
3337766758,1006.5
3340685704,1006.125
3343506370,1005.9375
3346358963,1005.75
3349185514,1006.5
3352012169,1006.6875
3354901793,1006.3125
3357737458,1006.125
3360621144,1005.9375
3363457748,1005.375
3366496433,1005.5625
3370017096,1005.75
3373248229,1006.3125
3376221602,1005.9375
3379052216,1006.6875
3381878819,1006.5
3384721516,1006.125
3387577337,1006.3125
3390434930,1006.125
3393256481,1006.5
3396143761,1005.5625
3398963906,1006.5
3401784884,1007.25
3405032788,1006.6875
3408281004,1005.75
3411113805,1006.125
3414002439,1005.9375
3416845865,1006.3125
3419677624,1006.3125
3422504227,1006.3125
3425385414,1006.6875
3428223996,1005.9375
3431058568,1006.5
3433979650,1006.3125
3437470469,1006.6875
3440241708,1006.3125
3443161019,1006.875
3446003559,1006.125
3448836256,1005.375
3451666557,1005.9375
3454500035,1005.9375
3457331795,1006.6875
3460159856,1006.875
3463024428,1006.5
3465881135,1006.3125
3468861436,1006.125
3472280589,1005.9375
3475540888,1006.6875
3478379626,1005.9375
3481205448,1005.9375
3484094291,1005.5625
3486930061,1005.75
3489759528,1006.3125
3492583475,1006.6875
3495459245,1006.125
3498289650,1005.75
3501149274,1006.6875
3504050616,1006.5
3507300759,1006.5
3510970640,1006.3125
3513813025,1005.9375
3516756086,1005.9375
3519522116,1005.5625
3522349136,1006.5
3525206260,1006.125
3528041561,1006.3125
3530867227,1006.6875
3533692163,1005.5625
3536716682,1007.25
3540262084,1006.125
3543493634,1006.5
3546355862,1006.875
3549206059,1006.125
3552040839,1006.3125
3554886192,1005.9375
3557714410,1005.9375
3560542211,1006.3125
3563363553,1006.3125
3566218959,1005.9375
3569081499,1005.9375
3571870029,1006.125
3574921684,1006.6875
3577875891,1007.0625
3580393849,1007.0625
3582947433,1006.6875
3585497474,1005.9375
3588011266,1005.375
3590533548,1006.3125
3593057548,1005.5625
3595603996,1005.9375
3598158777,1006.5
3600700746,1005.9375
3603277142,1005.5625
3605883121,1006.6875
3608808838,1006.6875
3611753670,1006.5
3614304910,1006.125
3616854483,1005.75
3619364369,1006.3125
3621880869,1006.6875
3624419036,1006.125
3626940275,1005.9375
3629467974,1006.5
3631991453,1005.5625
3634568890,1005.9375
3637107578,1005.9375
3639629703,1006.875
3642541046,1006.3125
3645592440,1006.6875
3648117690,1005.9375
3650666586,1005.9375
3653170794,1005.75
3655725211,1006.5
3658239680,1007.0625
3660761961,1005.375
3663278722,1006.5
3665826993,1005.9375
3668347660,1006.3125
3671414991,1006.3125
3674568208,1006.125
3676904761,1006.5
3680251622,1006.5
3682781195,1006.3125
3685323373,1006.125
3687841331,1006.125
3690364394,1006.3125
3692885686,1006.3125
3695453696,1006.3125
3697971238,1006.125
3700495186,1006.5
3703012363,1006.125
3705650582,1006.3125
3708913017,1006.125
3711450194,1005.9375
3714401640,1006.3125
3716921526,1005.75
3719449953,1006.125
3721981193,1005.9375
3724518735,1007.0625
3727035443,1005.75
3729565746,1006.5
3732091621,1006.5
3734620048,1005.5625
3737148840,1005.375
3739763569,1006.6875
3743093972,1006.3125
3746082866,1006.125
3748621554,1005.5625
3751153002,1006.6875
3753681117,1006.125
3756231627,1006.125
3758749221,1006.125
3761277492,1005.9375
3763796076,1006.3125
3767488978,1006.6875
3769490220,1006.3125
3772017709,1006.3125
3774577959,1005.75
3777499093,1006.125
3780438092,1006.125
3782972873,1006.5
3786116090,1007.25
3788634361,1005.75
3791160653,1006.6875
3793688143,1005.75
3796241830,1006.3125
3798750414,1006.5
3801271133,1006.5
3803792216,1006.5
3806331529,1006.125
3809394225,1005.9375
3811808850,1006.3125
3815206962,1005.9375
3817823982,1006.125
3820314649,1005.75
3822850577,1006.3125
3825453743,1006.125
3827971493,1005.9375
3830488202,1006.3125
3833028556,1006.875
3835568598,1006.3125
3838080098,1005.5625
3840713786,1006.5
3844087730,1006.5
3846886625,1006.125
3849411094,1006.125
3851934157,1006.125
3854824718,1005.75
3857378406,1005.1875
3859898552,1005.1875
3862424010,1006.6875
3864969885,1006.125
3867485761,1006.5
3870014084,1006.875
3872528396,1006.6875
3875097657,1005.9375
3878012749,1006.3125
3880950446,1006.3125
3883518456,1006.6875
3886113342,1005.75
3888611925,1005.5625
3891123998,1005.375
3893631905,1005.9375
3896175020,1006.5
3898689749,1006.6875
3901208593,1006.3125
3903738114,1006.3125
3906280760,1005.9375
3908780854,1007.0625
3911681311,1006.875
3914613174,1006.5
3917147956,1005.9375
3919679977,1006.3125
3922206633,1005.5625
3924829643,1006.6875
3927359425,1006.3125
3929898269,1005.9375
3932420238,1006.5
3934966425,1005.9375
3937505217,1006.125
3940024946,1005.9375
3942593582,1005.5625
3945539507,1006.875
3948453558,1007.0625
3950980683,1006.875
3953527652,1006.5
3956078996,1005.5625
3958584819,1006.125
3961109965,1006.875
3963685996,1006.125
3966247913,1005.375
3968793736,1005.9375
3971316070,1005.5625
3973840330,1007.25
3976444539,1006.875
3979351714,1006.6875
3982290973,1006.6875
3984873359,1006.6875
3987393817,1006.125
3989915942,1006.3125
3992448484,1005.9375
3995000453,1006.125
3997519662,1007.0625
4000077620,1005.9375
4002616516,1005.75
4005192495,1006.125
4007710402,1006.3125
4010263516,1006.5
4013184598,1007.0625
4016129170,1006.3125
4018662128,1005.9375
4021188264,1006.5
4023714035,1006.3125
4026266681,1005.1875
4028779587,1006.3125
4031310827,1005.5625
4033836494,1006.3125
4036410494,1006.125
4038934234,1006.6875
4041454901,1007.625
4044214577,1006.3125
4046992378,1006.5
4049926846,1005.5625
4052441679,1006.5
4054972919,1006.5
4057499159,1006.5
4060026700,1006.5
4062553044,1006.3125
4065108295,1006.875
4067630316,1005.9375
4070200930,1006.3125
4072732639,1006.5
4075270180,1006.5
4077786733,1006.5
4080680159,1005.9375
4083584834,1006.5
4086157011,1006.5
4088664397,1005.9375
4091192460,1006.125
4093720939,1006.5
4096295095,1005.9375
4098815241,1006.6875
4101335648,1006.5
4103996679,1006.6875
4106466773,1006.6875
4108978638,1006.6875
4111586961,1005.5625
4114502366,1006.3125
4117448916,1006.6875
4119972812,1006.125
4122509208,1006.5
4125052948,1006.3125
4127576740,1005.75
4130099125,1006.5
4132628490,1005.75
4135209001,1006.3125
4137720240,1006.3125
4140238980,1006.125
4142731783,1005.9375
4145266929,1006.5
4148176604,1006.3125
4151108780,1006.3125
4153640384,1005.375
4156193759,1006.125
4158705572,1007.25
4161234364,1005.5625
4163761385,1006.5
4166315229,1007.0625
4168829177,1006.125
4171349271,1006.3125
